Province,Country/Region,Date,Confirmed,Deaths,Recovered
Uruguay,Uruguay,20-April-2021,2294,51,3286
Uruguay,Uruguay,21-April-2021,3274,61,2959
Uruguay,Uruguay,22-April-2021,3290,77,2915
Uruguay,Uruguay,23-April-2021,3646,67,3097
Uruguay,Uruguay,24-April-2021,2789,56,3108
Uruguay,Uruguay,25-April-2021,2539,43,2820
Uruguay,Uruguay,26-April-2021,2484,65,3071
Uruguay,Uruguay,27-April-2021,2747,61,3072
Uruguay,Uruguay,28-April-2021,2931,45,1775
Uruguay,Uruguay,29-April-2021,2707,66,2558
Uruguay,Uruguay,30-April-2021,2694,53,2858
Uruguay,Uruguay,01-May-2021,2480,53,2927
Uruguay,Uruguay,02-May-2021,1584,55,3019
Uruguay,Uruguay,03-May-2021,1628,72,3014
Uruguay,Uruguay,04-May-2021,2826,65,2697
Uruguay,Uruguay,05-May-2021,2921,57,2239
Uruguay,Uruguay,06-May-2021,3582,54,2787
Uruguay,Uruguay,07-May-2021,2697,60,2647
Uruguay,Uruguay,08-May-2021,2654,50,2586
Uruguay,Uruguay,09-May-2021,1883,40,2375
Uruguay,Uruguay,10-May-2021,2187,49,2850
Uruguay,Uruguay,11-May-2021,2977,37,2121
Uruguay,Uruguay,12-May-2021,2255,44,1837
Uruguay,Uruguay,13-May-2021,3799,66,2445
Uruguay,Uruguay,14-May-2021,3305,51,2684
Uruguay,Uruguay,15-May-2021,2873,50,2619
Uruguay,Uruguay,16-May-2021,2433,40,2668
Uruguay,Uruguay,17-May-2021,2394,62,2713
Uruguay,Uruguay,18-May-2021,3120,57,2527
Uruguay,Uruguay,19-May-2021,3339,60,2011
Uruguay,Uruguay,20-May-2021,4576,53,2688
Uruguay,Uruguay,21-May-2021,4599,69,2726
Uruguay,Uruguay,22-May-2021,3469,51,2784
Uruguay,Uruguay,23-May-2021,3089,60,2744
Uruguay,Uruguay,24-May-2021,2790,51,3110
Uruguay,Uruguay,25-May-2021,3971,51,2988
Uruguay,Uruguay,26-May-2021,4576,49,2663
Uruguay,Uruguay,27-May-2021,3937,44,3017
Uruguay,Uruguay,28-May-2021,1826,52,3352
Uruguay,Uruguay,29-May-2021,5974,58,3660
Uruguay,Uruguay,30-May-2021,3316,37,3728
Uruguay,Uruguay,31-May-2021,3015,63,3524
Uruguay,Uruguay,01-June-2021,3503,66,3457
Uruguay,Uruguay,02-June-2021,3518,52,2929
Uruguay,Uruguay,03-June-2021,2887,66,3774
Uruguay,Uruguay,04-June-2021,4079,56,4043
Uruguay,Uruguay,05-June-2021,4213,67,3705
Uruguay,Uruguay,06-June-2021,3832,57,3657
Uruguay,Uruguay,07-June-2021,2248,52,4249
Uruguay,Uruguay,08-June-2021,4195,57,4010
Uruguay,Uruguay,09-June-2021,3427,67,3075
Uruguay,Uruguay,10-June-2021,3622,46,3282
Uruguay,Uruguay,11-June-2021,3457,44,3578
Uruguay,Uruguay,12-June-2021,2986,50,3523
Uruguay,Uruguay,13-June-2021,2043,39,3264
Uzbekistan,Uzbekistan,22-January-2020,0,0,0
Uzbekistan,Uzbekistan,23-January-2020,0,0,0
Uzbekistan,Uzbekistan,24-January-2020,0,0,0
Uzbekistan,Uzbekistan,25-January-2020,0,0,0
Uzbekistan,Uzbekistan,26-January-2020,0,0,0
Uzbekistan,Uzbekistan,27-January-2020,0,0,0
Uzbekistan,Uzbekistan,28-January-2020,0,0,0
Uzbekistan,Uzbekistan,29-January-2020,0,0,0
Uzbekistan,Uzbekistan,30-January-2020,0,0,0
Uzbekistan,Uzbekistan,31-January-2020,0,0,0
Uzbekistan,Uzbekistan,01-February-2020,0,0,0
Uzbekistan,Uzbekistan,02-February-2020,0,0,0
Uzbekistan,Uzbekistan,03-February-2020,0,0,0
Uzbekistan,Uzbekistan,04-February-2020,0,0,0
Uzbekistan,Uzbekistan,05-February-2020,0,0,0
Uzbekistan,Uzbekistan,06-February-2020,0,0,0
Uzbekistan,Uzbekistan,07-February-2020,0,0,0
Uzbekistan,Uzbekistan,08-February-2020,0,0,0
Uzbekistan,Uzbekistan,09-February-2020,0,0,0
Uzbekistan,Uzbekistan,10-February-2020,0,0,0
Uzbekistan,Uzbekistan,11-February-2020,0,0,0
Uzbekistan,Uzbekistan,12-February-2020,0,0,0
Uzbekistan,Uzbekistan,13-February-2020,0,0,0
Uzbekistan,Uzbekistan,14-February-2020,0,0,0
Uzbekistan,Uzbekistan,15-February-2020,0,0,0
Uzbekistan,Uzbekistan,16-February-2020,0,0,0
Uzbekistan,Uzbekistan,17-February-2020,0,0,0
Uzbekistan,Uzbekistan,18-February-2020,0,0,0
Uzbekistan,Uzbekistan,19-February-2020,0,0,0
Uzbekistan,Uzbekistan,20-February-2020,0,0,0
Uzbekistan,Uzbekistan,21-February-2020,0,0,0
Uzbekistan,Uzbekistan,22-February-2020,0,0,0
Uzbekistan,Uzbekistan,23-February-2020,0,0,0
Uzbekistan,Uzbekistan,24-February-2020,0,0,0
Uzbekistan,Uzbekistan,25-February-2020,0,0,0
Uzbekistan,Uzbekistan,26-February-2020,0,0,0
Uzbekistan,Uzbekistan,27-February-2020,0,0,0
Uzbekistan,Uzbekistan,28-February-2020,0,0,0
Uzbekistan,Uzbekistan,29-February-2020,0,0,0
Uzbekistan,Uzbekistan,01-March-2020,0,0,0
Uzbekistan,Uzbekistan,02-March-2020,0,0,0
Uzbekistan,Uzbekistan,03-March-2020,0,0,0
Uzbekistan,Uzbekistan,04-March-2020,0,0,0
Uzbekistan,Uzbekistan,05-March-2020,0,0,0
Uzbekistan,Uzbekistan,06-March-2020,0,0,0
Uzbekistan,Uzbekistan,07-March-2020,0,0,0
Uzbekistan,Uzbekistan,08-March-2020,0,0,0
Uzbekistan,Uzbekistan,09-March-2020,0,0,0
Uzbekistan,Uzbekistan,10-March-2020,0,0,0
Uzbekistan,Uzbekistan,11-March-2020,0,0,0
Uzbekistan,Uzbekistan,12-March-2020,0,0,0
Uzbekistan,Uzbekistan,13-March-2020,0,0,0
Uzbekistan,Uzbekistan,14-March-2020,0,0,0
Uzbekistan,Uzbekistan,15-March-2020,1,0,0
Uzbekistan,Uzbekistan,16-March-2020,5,0,0
Uzbekistan,Uzbekistan,17-March-2020,4,0,0
Uzbekistan,Uzbekistan,18-March-2020,5,0,0
Uzbekistan,Uzbekistan,19-March-2020,8,0,0
Uzbekistan,Uzbekistan,20-March-2020,10,0,0
Uzbekistan,Uzbekistan,21-March-2020,10,0,0
Uzbekistan,Uzbekistan,22-March-2020,0,0,0
Uzbekistan,Uzbekistan,23-March-2020,3,0,0
Uzbekistan,Uzbekistan,24-March-2020,4,0,0
Uzbekistan,Uzbekistan,25-March-2020,10,0,0
Uzbekistan,Uzbekistan,26-March-2020,15,0,0
Uzbekistan,Uzbekistan,27-March-2020,13,1,5
Uzbekistan,Uzbekistan,28-March-2020,16,1,0
Uzbekistan,Uzbekistan,29-March-2020,40,0,2
Uzbekistan,Uzbekistan,30-March-2020,5,0,0
Uzbekistan,Uzbekistan,31-March-2020,23,0,0
Uzbekistan,Uzbekistan,01-April-2020,9,0,5
Uzbekistan,Uzbekistan,02-April-2020,24,0,13
Uzbekistan,Uzbekistan,03-April-2020,22,0,0
Uzbekistan,Uzbekistan,04-April-2020,39,0,0
Uzbekistan,Uzbekistan,05-April-2020,76,0,5
Uzbekistan,Uzbekistan,06-April-2020,115,0,0
Uzbekistan,Uzbekistan,07-April-2020,63,0,0
Uzbekistan,Uzbekistan,08-April-2020,25,1,0
Uzbekistan,Uzbekistan,09-April-2020,37,0,8
Uzbekistan,Uzbekistan,10-April-2020,42,0,4
Uzbekistan,Uzbekistan,11-April-2020,143,1,0
Uzbekistan,Uzbekistan,12-April-2020,98,0,24
Uzbekistan,Uzbekistan,13-April-2020,133,0,19
Uzbekistan,Uzbekistan,14-April-2020,167,0,14
Uzbekistan,Uzbekistan,15-April-2020,137,0,8
Uzbekistan,Uzbekistan,16-April-2020,47,0,22
Uzbekistan,Uzbekistan,17-April-2020,56,0,27
Uzbekistan,Uzbekistan,18-April-2020,85,1,38
Uzbekistan,Uzbekistan,19-April-2020,75,0,31
Uzbekistan,Uzbekistan,20-April-2020,62,0,36
Uzbekistan,Uzbekistan,21-April-2020,51,1,96
Uzbekistan,Uzbekistan,22-April-2020,38,1,93
Uzbekistan,Uzbekistan,23-April-2020,42,0,111
Uzbekistan,Uzbekistan,24-April-2020,46,1,60
Uzbekistan,Uzbekistan,25-April-2020,58,0,86
Uzbekistan,Uzbekistan,26-April-2020,7,0,82
Uzbekistan,Uzbekistan,27-April-2020,35,0,103
Uzbekistan,Uzbekistan,28-April-2020,35,0,100
Uzbekistan,Uzbekistan,29-April-2020,63,1,104
Uzbekistan,Uzbekistan,30-April-2020,37,0,37
Uzbekistan,Uzbekistan,01-May-2020,47,0,79
Uzbekistan,Uzbekistan,02-May-2020,32,0,59
Uzbekistan,Uzbekistan,03-May-2020,31,1,48
Uzbekistan,Uzbekistan,04-May-2020,40,0,86
Uzbekistan,Uzbekistan,05-May-2020,18,0,96
Uzbekistan,Uzbekistan,06-May-2020,26,0,76
Uzbekistan,Uzbekistan,07-May-2020,65,0,79
Uzbekistan,Uzbekistan,08-May-2020,27,0,119
Uzbekistan,Uzbekistan,09-May-2020,24,0,71
Uzbekistan,Uzbekistan,10-May-2020,69,0,35
Uzbekistan,Uzbekistan,11-May-2020,68,0,107
Uzbekistan,Uzbekistan,12-May-2020,33,0,22
Uzbekistan,Uzbekistan,13-May-2020,93,1,66
Uzbekistan,Uzbekistan,14-May-2020,33,0,60
Uzbekistan,Uzbekistan,15-May-2020,41,0,22
Uzbekistan,Uzbekistan,16-May-2020,52,0,55
Uzbekistan,Uzbekistan,17-May-2020,15,1,34
Uzbekistan,Uzbekistan,18-May-2020,38,1,67
Uzbekistan,Uzbekistan,19-May-2020,64,0,24
Uzbekistan,Uzbekistan,20-May-2020,84,0,34
Uzbekistan,Uzbekistan,21-May-2020,25,0,35
Uzbekistan,Uzbekistan,22-May-2020,64,0,85
Uzbekistan,Uzbekistan,23-May-2020,87,0,40
Uzbekistan,Uzbekistan,24-May-2020,49,0,33
Uzbekistan,Uzbekistan,25-May-2020,25,0,42
Uzbekistan,Uzbekistan,26-May-2020,101,1,29
Uzbekistan,Uzbekistan,27-May-2020,79,0,32
Uzbekistan,Uzbekistan,28-May-2020,75,0,26
Uzbekistan,Uzbekistan,29-May-2020,24,0,34
Uzbekistan,Uzbekistan,30-May-2020,78,0,55
Uzbekistan,Uzbekistan,31-May-2020,77,1,54
Uzbekistan,Uzbekistan,01-June-2020,79,0,22
Uzbekistan,Uzbekistan,02-June-2020,58,0,49
Uzbekistan,Uzbekistan,03-June-2020,83,1,106
Uzbekistan,Uzbekistan,04-June-2020,96,0,73
Uzbekistan,Uzbekistan,05-June-2020,68,0,160
Uzbekistan,Uzbekistan,06-June-2020,87,1,21
Uzbekistan,Uzbekistan,07-June-2020,237,0,86
Uzbekistan,Uzbekistan,08-June-2020,109,1,3
Uzbekistan,Uzbekistan,09-June-2020,80,0,102
Uzbekistan,Uzbekistan,10-June-2020,103,1,73
Uzbekistan,Uzbekistan,11-June-2020,118,0,105
Uzbekistan,Uzbekistan,12-June-2020,128,0,121
Uzbekistan,Uzbekistan,13-June-2020,97,0,116
Uzbekistan,Uzbekistan,14-June-2020,114,0,69
Uzbekistan,Uzbekistan,15-June-2020,183,0,76
Uzbekistan,Uzbekistan,16-June-2020,230,0,77
Uzbekistan,Uzbekistan,17-June-2020,189,0,35
Uzbekistan,Uzbekistan,18-June-2020,85,0,35
Uzbekistan,Uzbekistan,19-June-2020,179,0,107
Uzbekistan,Uzbekistan,20-June-2020,207,0,17
Uzbekistan,Uzbekistan,21-June-2020,162,0,87
Uzbekistan,Uzbekistan,22-June-2020,146,0,73
Uzbekistan,Uzbekistan,23-June-2020,201,0,110
Uzbekistan,Uzbekistan,24-June-2020,328,0,125
Uzbekistan,Uzbekistan,25-June-2020,187,1,192
Uzbekistan,Uzbekistan,26-June-2020,250,0,161
Uzbekistan,Uzbekistan,27-June-2020,255,0,202
Uzbekistan,Uzbekistan,28-June-2020,266,2,89
Uzbekistan,Uzbekistan,29-June-2020,274,1,167
Uzbekistan,Uzbekistan,30-June-2020,281,3,186
Uzbekistan,Uzbekistan,01-July-2020,278,0,165
Uzbekistan,Uzbekistan,02-July-2020,297,1,187
Uzbekistan,Uzbekistan,03-July-2020,318,2,217
Uzbekistan,Uzbekistan,04-July-2020,312,2,174
Uzbekistan,Uzbekistan,05-July-2020,312,3,159
Uzbekistan,Uzbekistan,06-July-2020,342,3,44
Uzbekistan,Uzbekistan,07-July-2020,476,4,183
Uzbekistan,Uzbekistan,08-July-2020,254,4,249
Uzbekistan,Uzbekistan,09-July-2020,472,6,227
Uzbekistan,Uzbekistan,10-July-2020,463,3,243
Uzbekistan,Uzbekistan,11-July-2020,486,3,193
Uzbekistan,Uzbekistan,12-July-2020,484,3,129
Uzbekistan,Uzbekistan,13-July-2020,594,4,178
Uzbekistan,Uzbekistan,14-July-2020,494,3,297
Uzbekistan,Uzbekistan,15-July-2020,496,4,328
Uzbekistan,Uzbekistan,16-July-2020,485,4,128
Uzbekistan,Uzbekistan,17-July-2020,541,4,220
Uzbekistan,Uzbekistan,18-July-2020,579,4,124
Uzbekistan,Uzbekistan,19-July-2020,566,4,152
Uzbekistan,Uzbekistan,20-July-2020,397,3,108
Uzbekistan,Uzbekistan,21-July-2020,732,5,134
Uzbekistan,Uzbekistan,22-July-2020,498,3,351
Uzbekistan,Uzbekistan,23-July-2020,607,5,277
Uzbekistan,Uzbekistan,24-July-2020,374,3,323
Uzbekistan,Uzbekistan,25-July-2020,592,5,359
Uzbekistan,Uzbekistan,26-July-2020,579,5,274
Uzbekistan,Uzbekistan,27-July-2020,678,5,569
Uzbekistan,Uzbekistan,28-July-2020,490,3,352
Uzbekistan,Uzbekistan,29-July-2020,886,7,911
Uzbekistan,Uzbekistan,30-July-2020,686,5,743
Uzbekistan,Uzbekistan,31-July-2020,738,5,784
Uzbekistan,Uzbekistan,01-August-2020,774,6,835
Uzbekistan,Uzbekistan,02-August-2020,553,4,534
Uzbekistan,Uzbekistan,03-August-2020,730,6,1005
Uzbekistan,Uzbekistan,04-August-2020,981,8,1213
Uzbekistan,Uzbekistan,05-August-2020,746,6,732
Uzbekistan,Uzbekistan,06-August-2020,522,4,508
Uzbekistan,Uzbekistan,07-August-2020,742,6,768
Uzbekistan,Uzbekistan,08-August-2020,595,6,947
Uzbekistan,Uzbekistan,09-August-2020,957,7,1036
Uzbekistan,Uzbekistan,10-August-2020,695,6,950
Uzbekistan,Uzbekistan,11-August-2020,443,4,712
Uzbekistan,Uzbekistan,12-August-2020,907,7,1955
Uzbekistan,Uzbekistan,13-August-2020,669,5,1554
Uzbekistan,Uzbekistan,14-August-2020,498,4,612
Uzbekistan,Uzbekistan,15-August-2020,707,5,1503
Uzbekistan,Uzbekistan,16-August-2020,801,7,1645
Uzbekistan,Uzbekistan,17-August-2020,373,4,0
Uzbekistan,Uzbekistan,18-August-2020,650,6,1089
Uzbekistan,Uzbekistan,19-August-2020,760,6,882
Uzbekistan,Uzbekistan,20-August-2020,435,4,317
Uzbekistan,Uzbekistan,21-August-2020,527,8,728
Uzbekistan,Uzbekistan,22-August-2020,458,7,587
Uzbekistan,Uzbekistan,23-August-2020,414,6,411
Uzbekistan,Uzbekistan,24-August-2020,402,7,564
Uzbekistan,Uzbekistan,25-August-2020,293,4,318
Uzbekistan,Uzbekistan,26-August-2020,323,7,533
Uzbekistan,Uzbekistan,27-August-2020,483,7,798
Uzbekistan,Uzbekistan,28-August-2020,273,4,673
Uzbekistan,Uzbekistan,29-August-2020,347,5,377
Uzbekistan,Uzbekistan,30-August-2020,357,6,405
Uzbekistan,Uzbekistan,31-August-2020,469,7,620
Uzbekistan,Uzbekistan,01-September-2020,234,3,263
Uzbekistan,Uzbekistan,02-September-2020,310,4,126
Uzbekistan,Uzbekistan,03-September-2020,251,4,417
Uzbekistan,Uzbekistan,04-September-2020,310,7,311
Uzbekistan,Uzbekistan,05-September-2020,295,5,382
Uzbekistan,Uzbekistan,06-September-2020,294,4,451
Uzbekistan,Uzbekistan,07-September-2020,306,5,306
Uzbekistan,Uzbekistan,08-September-2020,388,6,63
Uzbekistan,Uzbekistan,09-September-2020,649,8,618
Uzbekistan,Uzbekistan,10-September-2020,543,4,297
Uzbekistan,Uzbekistan,11-September-2020,687,7,348
Uzbekistan,Uzbekistan,12-September-2020,561,7,502
Uzbekistan,Uzbekistan,13-September-2020,566,6,507
Uzbekistan,Uzbekistan,14-September-2020,549,6,509
Uzbekistan,Uzbekistan,15-September-2020,593,6,567
Uzbekistan,Uzbekistan,16-September-2020,586,5,480
Uzbekistan,Uzbekistan,17-September-2020,612,6,548
Uzbekistan,Uzbekistan,18-September-2020,626,6,557
Uzbekistan,Uzbekistan,19-September-2020,739,8,744
Uzbekistan,Uzbekistan,20-September-2020,648,6,661
Uzbekistan,Uzbekistan,21-September-2020,430,4,437
Uzbekistan,Uzbekistan,22-September-2020,615,5,698
Uzbekistan,Uzbekistan,23-September-2020,590,2,582
Uzbekistan,Uzbekistan,24-September-2020,559,2,581
Uzbekistan,Uzbekistan,25-September-2020,558,3,649
Uzbekistan,Uzbekistan,26-September-2020,427,3,443
Uzbekistan,Uzbekistan,27-September-2020,501,6,507
Uzbekistan,Uzbekistan,28-September-2020,456,2,495
Uzbekistan,Uzbekistan,29-September-2020,578,6,646
Uzbekistan,Uzbekistan,30-September-2020,363,4,396
Uzbekistan,Uzbekistan,01-October-2020,473,1,469
Uzbekistan,Uzbekistan,02-October-2020,264,1,120
Uzbekistan,Uzbekistan,03-October-2020,784,5,899
Uzbekistan,Uzbekistan,04-October-2020,374,3,427
Uzbekistan,Uzbekistan,05-October-2020,334,5,352
Uzbekistan,Uzbekistan,06-October-2020,397,4,425
Uzbekistan,Uzbekistan,07-October-2020,236,2,107
Uzbekistan,Uzbekistan,08-October-2020,447,5,672
Uzbekistan,Uzbekistan,09-October-2020,316,2,384
Uzbekistan,Uzbekistan,10-October-2020,434,4,483
Uzbekistan,Uzbekistan,11-October-2020,322,3,365
Uzbekistan,Uzbekistan,12-October-2020,221,4,237
Uzbekistan,Uzbekistan,13-October-2020,323,2,307
Uzbekistan,Uzbekistan,14-October-2020,308,3,338
Uzbekistan,Uzbekistan,15-October-2020,328,4,340
Uzbekistan,Uzbekistan,16-October-2020,310,2,333
Uzbekistan,Uzbekistan,17-October-2020,221,2,132
Uzbekistan,Uzbekistan,18-October-2020,315,3,324
Uzbekistan,Uzbekistan,19-October-2020,399,6,524
Uzbekistan,Uzbekistan,20-October-2020,308,3,306
Uzbekistan,Uzbekistan,21-October-2020,179,0,158
Uzbekistan,Uzbekistan,22-October-2020,429,6,590
Uzbekistan,Uzbekistan,23-October-2020,285,2,299
Uzbekistan,Uzbekistan,24-October-2020,199,2,76
Uzbekistan,Uzbekistan,25-October-2020,384,5,476
Uzbekistan,Uzbekistan,26-October-2020,360,3,367
Uzbekistan,Uzbekistan,27-October-2020,214,4,168
Uzbekistan,Uzbekistan,28-October-2020,260,2,279
Uzbekistan,Uzbekistan,29-October-2020,251,3,258
Uzbekistan,Uzbekistan,30-October-2020,236,2,283
Uzbekistan,Uzbekistan,31-October-2020,304,3,371
Uzbekistan,Uzbekistan,01-November-2020,224,4,231
Uzbekistan,Uzbekistan,02-November-2020,98,1,0
Uzbekistan,Uzbekistan,03-November-2020,299,3,349
Uzbekistan,Uzbekistan,04-November-2020,226,3,186
Uzbekistan,Uzbekistan,05-November-2020,230,2,253
Uzbekistan,Uzbekistan,06-November-2020,130,0,79
Uzbekistan,Uzbekistan,07-November-2020,228,2,217
Uzbekistan,Uzbekistan,08-November-2020,363,4,421
Uzbekistan,Uzbekistan,09-November-2020,297,3,223
Uzbekistan,Uzbekistan,10-November-2020,0,0,0
Uzbekistan,Uzbekistan,11-November-2020,370,3,478
Uzbekistan,Uzbekistan,12-November-2020,163,2,142
Uzbekistan,Uzbekistan,13-November-2020,194,1,72
Uzbekistan,Uzbekistan,14-November-2020,233,0,355
Uzbekistan,Uzbekistan,15-November-2020,256,4,285
Uzbekistan,Uzbekistan,16-November-2020,138,0,129
Uzbekistan,Uzbekistan,17-November-2020,267,1,272
Uzbekistan,Uzbekistan,18-November-2020,210,2,196
Uzbekistan,Uzbekistan,19-November-2020,63,0,0
Uzbekistan,Uzbekistan,20-November-2020,287,2,328
Uzbekistan,Uzbekistan,21-November-2020,223,0,208
Uzbekistan,Uzbekistan,22-November-2020,186,0,168
Uzbekistan,Uzbekistan,23-November-2020,157,1,227
Uzbekistan,Uzbekistan,24-November-2020,211,0,186
Uzbekistan,Uzbekistan,25-November-2020,242,2,237
Uzbekistan,Uzbekistan,26-November-2020,182,1,193
Uzbekistan,Uzbekistan,27-November-2020,104,0,110
Uzbekistan,Uzbekistan,28-November-2020,205,1,200
Uzbekistan,Uzbekistan,29-November-2020,152,0,171
Uzbekistan,Uzbekistan,30-November-2020,224,2,186
Uzbekistan,Uzbekistan,01-December-2020,182,1,197
Uzbekistan,Uzbekistan,02-December-2020,59,0,0
Uzbekistan,Uzbekistan,03-December-2020,96,0,178
Uzbekistan,Uzbekistan,04-December-2020,320,0,290
Uzbekistan,Uzbekistan,05-December-2020,0,0,0
Uzbekistan,Uzbekistan,06-December-2020,302,0,313
Uzbekistan,Uzbekistan,07-December-2020,0,0,0
Uzbekistan,Uzbekistan,08-December-2020,153,0,167
Uzbekistan,Uzbekistan,09-December-2020,146,0,258
Uzbekistan,Uzbekistan,10-December-2020,146,0,0
Uzbekistan,Uzbekistan,11-December-2020,313,1,344
Uzbekistan,Uzbekistan,12-December-2020,0,0,0
Uzbekistan,Uzbekistan,13-December-2020,145,0,159
Uzbekistan,Uzbekistan,14-December-2020,138,0,125
Uzbekistan,Uzbekistan,15-December-2020,147,0,154
Uzbekistan,Uzbekistan,16-December-2020,297,0,288
Uzbekistan,Uzbekistan,17-December-2020,0,0,0
Uzbekistan,Uzbekistan,18-December-2020,137,0,151
Uzbekistan,Uzbekistan,19-December-2020,131,0,138
Uzbekistan,Uzbekistan,20-December-2020,127,0,143
Uzbekistan,Uzbekistan,21-December-2020,115,0,97
Uzbekistan,Uzbekistan,22-December-2020,132,0,121
Uzbekistan,Uzbekistan,23-December-2020,135,0,129
Uzbekistan,Uzbekistan,24-December-2020,141,0,157
Uzbekistan,Uzbekistan,25-December-2020,112,0,165
Uzbekistan,Uzbekistan,26-December-2020,98,0,380
Uzbekistan,Uzbekistan,27-December-2020,85,1,0
Uzbekistan,Uzbekistan,28-December-2020,81,0,148
Uzbekistan,Uzbekistan,29-December-2020,75,0,187
Uzbekistan,Uzbekistan,30-December-2020,78,1,163
Uzbekistan,Uzbekistan,31-December-2020,75,0,154
Uzbekistan,Uzbekistan,01-January-2021,122,0,301
Uzbekistan,Uzbekistan,02-January-2021,0,0,0
Uzbekistan,Uzbekistan,03-January-2021,76,0,193
Uzbekistan,Uzbekistan,04-January-2021,0,0,0
Uzbekistan,Uzbekistan,05-January-2021,37,0,108
Uzbekistan,Uzbekistan,06-January-2021,55,1,105
Uzbekistan,Uzbekistan,07-January-2021,62,0,109
Uzbekistan,Uzbekistan,08-January-2021,73,1,116
Uzbekistan,Uzbekistan,09-January-2021,45,0,72
Uzbekistan,Uzbekistan,10-January-2021,42,1,67
Uzbekistan,Uzbekistan,11-January-2021,39,0,53
Uzbekistan,Uzbekistan,12-January-2021,52,0,67
Uzbekistan,Uzbekistan,13-January-2021,53,1,63
Uzbekistan,Uzbekistan,14-January-2021,61,0,79
Uzbekistan,Uzbekistan,15-January-2021,127,1,112
Uzbekistan,Uzbekistan,16-January-2021,64,0,48
Uzbekistan,Uzbekistan,17-January-2021,0,0,0
Uzbekistan,Uzbekistan,18-January-2021,68,0,102
Uzbekistan,Uzbekistan,19-January-2021,55,1,47
Uzbekistan,Uzbekistan,20-January-2021,72,0,39
Uzbekistan,Uzbekistan,21-January-2021,56,0,31
Uzbekistan,Uzbekistan,22-January-2021,53,0,97
Uzbekistan,Uzbekistan,23-January-2021,45,1,26
Uzbekistan,Uzbekistan,24-January-2021,58,0,37
Uzbekistan,Uzbekistan,25-January-2021,54,0,47
Uzbekistan,Uzbekistan,26-January-2021,42,0,50
Uzbekistan,Uzbekistan,27-January-2021,39,0,85
Uzbekistan,Uzbekistan,28-January-2021,46,0,50
Uzbekistan,Uzbekistan,29-January-2021,46,0,37
Uzbekistan,Uzbekistan,30-January-2021,109,0,107
Uzbekistan,Uzbekistan,31-January-2021,0,0,0
Uzbekistan,Uzbekistan,01-February-2021,44,0,30
Uzbekistan,Uzbekistan,02-February-2021,46,0,65
Uzbekistan,Uzbekistan,03-February-2021,58,0,47
Uzbekistan,Uzbekistan,04-February-2021,57,0,35
Uzbekistan,Uzbekistan,05-February-2021,73,0,75
Uzbekistan,Uzbekistan,06-February-2021,56,0,47
Uzbekistan,Uzbekistan,07-February-2021,53,0,32
Uzbekistan,Uzbekistan,08-February-2021,64,0,42
Uzbekistan,Uzbekistan,09-February-2021,42,0,45
Uzbekistan,Uzbekistan,10-February-2021,33,0,39
Uzbekistan,Uzbekistan,11-February-2021,66,1,78
Uzbekistan,Uzbekistan,12-February-2021,37,0,54
Uzbekistan,Uzbekistan,13-February-2021,41,0,110
Uzbekistan,Uzbekistan,14-February-2021,35,0,38
Uzbekistan,Uzbekistan,15-February-2021,26,0,0
Uzbekistan,Uzbekistan,16-February-2021,19,0,41
Uzbekistan,Uzbekistan,17-February-2021,36,0,24
Uzbekistan,Uzbekistan,18-February-2021,51,0,66
Uzbekistan,Uzbekistan,19-February-2021,50,0,41
Uzbekistan,Uzbekistan,20-February-2021,34,0,27
Uzbekistan,Uzbekistan,21-February-2021,22,0,25
Uzbekistan,Uzbekistan,22-February-2021,27,0,19
Uzbekistan,Uzbekistan,23-February-2021,36,0,14
Uzbekistan,Uzbekistan,24-February-2021,32,0,67
Uzbekistan,Uzbekistan,25-February-2021,24,0,38
Uzbekistan,Uzbekistan,26-February-2021,31,0,43
Uzbekistan,Uzbekistan,27-February-2021,32,0,40
Uzbekistan,Uzbekistan,28-February-2021,90,0,123
Uzbekistan,Uzbekistan,01-March-2021,0,0,0
Uzbekistan,Uzbekistan,02-March-2021,35,0,17
Uzbekistan,Uzbekistan,03-March-2021,74,0,74
Uzbekistan,Uzbekistan,04-March-2021,0,0,135
Uzbekistan,Uzbekistan,05-March-2021,46,0,0
Uzbekistan,Uzbekistan,06-March-2021,44,0,80
Uzbekistan,Uzbekistan,07-March-2021,51,0,82
Uzbekistan,Uzbekistan,08-March-2021,43,0,31
Uzbekistan,Uzbekistan,09-March-2021,28,0,24
Uzbekistan,Uzbekistan,10-March-2021,21,0,55
Uzbekistan,Uzbekistan,11-March-2021,124,0,83
Uzbekistan,Uzbekistan,12-March-2021,0,0,0
Uzbekistan,Uzbekistan,13-March-2021,89,0,68
Uzbekistan,Uzbekistan,14-March-2021,86,0,97
Uzbekistan,Uzbekistan,15-March-2021,111,0,89
Uzbekistan,Uzbekistan,16-March-2021,65,0,40
Uzbekistan,Uzbekistan,17-March-2021,115,0,79
Uzbekistan,Uzbekistan,18-March-2021,113,0,83
Uzbekistan,Uzbekistan,19-March-2021,124,0,98
Uzbekistan,Uzbekistan,20-March-2021,244,0,181
Uzbekistan,Uzbekistan,21-March-2021,0,0,0
Uzbekistan,Uzbekistan,22-March-2021,107,0,72
Uzbekistan,Uzbekistan,23-March-2021,232,1,161
Uzbekistan,Uzbekistan,24-March-2021,0,0,0
Uzbekistan,Uzbekistan,25-March-2021,138,1,98
Uzbekistan,Uzbekistan,26-March-2021,144,0,105
